f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,target
32.502,43.587,55.867,32.022,43.509,31.759,58.675,76.606,56.957,45.371,52.848,45.032,63.428,59.753,45.192,39.391,32.931,28.327,55.496,63.421,142.37568
54.991,29.553,39.036,33.869,51.792,47.981,66.013,55.178,63.552,42.618,70.551,51.096,58.221,26.089,64.018,47.778,55.864,55.495,42.646,64.44,152.84712
41.191,51.712,66.799,49.354,59.284,52.493,33.279,56.919,69.204,47.462,55.03,24.331,67.947,57.312,41.359,52.074,54.539,37.26,50.625,35.825,141.10974
64.302,50.508,48.605,40.443,44.74,35.521,43.599,64.311,31.566,62.356,58.488,53.475,40.306,66.929,38.593,40.736,53.345,67.597,63.33,37.752,147.6602
58.834,42.335,35.849,42.344,52.839,51.257,74.099,60.402,45.599,48.887,54.801,59.449,40.485,59.007,58.328,35.751,35.988,50.479,72.955,40.764,161.81006
61.936,36.598,45.971,35.322,44.691,27.93,60.55,51.086,44.541,52.448,48.333,37.871,37.646,44.727,47.555,49.3,56.856,45.046,58.167,61.311,156.5304
33.97,43.639,70.453,51.9,44.101,57.303,36.308,42.077,60.321,57.025,39.972,44.66,45.592,58.26,61.304,44.813,49.038,41.38,57.958,51.181,149.3644
46.761,47.385,25.839,42.203,64.765,40.58,61.659,59.073,54.393,42.481,66.151,56.284,53.162,56.528,61.518,50.589,43.252,47.897,58.784,43.661,141.98246
37.09,51.394,40.929,52.16,55.26,38.345,62.232,68.031,40.34,29.947,60.123,40.817,31.27,56.203,56.088,38.793,49.227,52.591,74.512,38.199,154.3391
32.839,56.001,60.538,37.874,41.698,29.992,52.131,56.215,40.355,34.359,41.094,45.623,47.132,39.244,61.633,54.598,54.498,18.582,46.675,43.419,145.17006
48.659,51.489,47.29,30.322,64.914,63.193,50.313,52.593,57.034,67.679,41.846,46.306,52.766,42.751,52.832,59.991,56.546,40.493,36.303,47.97,152.0059
34.32,37.072,49.216,56.885,47.241,44.953,57.654,60.879,64.89,41.173,61.086,51.772,37.148,67.789,31.073,37.682,52.104,43.651,57.201,57.045,152.20834
44.029,34.878,29.369,49.73,72.531,59.135,72.361,42.797,57.523,33.589,58.618,52.006,37.851,41.73,60.786,56.571,69.591,37.152,50.517,49.673,159.75482
37.415,55.132,59.638,48.971,26.741,36.486,32.243,34.932,53.927,60.406,63.512,44.291,47.109,41.241,52.578,41.776,69.046,34.047,35.057,40.913,142.0158
32.46,61.016,57.295,43.937,30.048,42.255,40.259,59.614,49.64,66.475,57.605,52.429,48.245,68.862,51.481,39.368,39.1,30.415,58.636,39.399,152.99
48.105,50.386,48.751,34.291,49.322,53.542,59.978,62.775,37.4,64.211,36.365,64.18,59.895,50.05,61.098,32.61,36.404,44.266,58.119,50.103,158.4121
61.432,32.365,46.535,54.567,44.178,35.777,80.799,62.792,43.671,38.613,58.01,69.301,60.533,48.029,65.335,34.691,55.108,55.691,54.306,44.611,163.48566
65.171,48.488,48.301,29.656,37.504,43.459,67.388,58.887,60.205,40.582,62.346,52.274,77.6,21.251,72.892,54.019,46.24,51.475,40.388,53.422,149.47208
80.571,24.509,79.652,59.515,34.457,22.406,45.146,56.53,16.355,85.958,15.991,45.745,45.89,71.34,43.555,25.858,47.495,28.765,93.459,46.228,160.34396
25.403,55.713,51.241,40.455,45.526,40.699,55.276,77.01,57.78,54.056,65.873,53.477,49.96,54.141,42.144,31.734,45.551,43.735,41.167,51.143,146.7983
49.487,65.767,60.185,39.369,55.704,51.224,34.677,45.311,54.448,37.057,59.647,52.274,47.583,45.141,44.178,45.923,46.394,70.956,44.705,30.706,150.2308
51.607,50.53,54.304,55.326,63.055,67.456,29.972,35.061,67.508,46.787,47.108,27.291,40.257,46.266,47.211,47.835,56.836,55.484,63.948,43.749,144.25942
40.382,57.738,48.126,37.446,59.307,52.557,48.52,54.061,57.569,47.113,54.254,49.134,52.946,51.179,51.62,51.637,55.038,54.227,40.493,56.353,152.24656
61.65,54.178,43.107,27.939,53.758,54.052,55.416,42.127,52.71,43.219,53.672,40.254,61.991,30.098,54.856,51.757,55.48,61.135,54.658,47.785,156.27982
22.68,49.066,32.297,28.007,51.193,68.897,34.843,51.625,68.837,43.008,55.629,51.579,62.445,36.375,56.719,58.652,58.089,34.342,27.154,50.393,146.15824
41.764,49.667,54.202,33.025,58.267,44.825,55.842,84.833,47.63,42.068,53.382,48.013,67.201,74.002,44.173,46.258,42.019,45.622,55.078,39.134,167.81114
52.788,55.352,61.054,47.514,44.95,51.168,46.628,48.08,66.194,45.661,51.126,59.375,68.46,56.406,44.433,46.258,33.524,34.739,45.773,42.52,150.08574
55.518,59.113,68.795,55.283,19.427,38.322,54.619,30.284,39.65,36.509,39.79,62.002,35.42,14.169,71.303,49.788,47.433,44.58,54.073,44.179,142.0615
54.65,50.202,41.402,39.998,48.655,53.939,60.453,62.79,40.675,34.468,47.809,38.999,41.64,31.207,71.651,47.709,57.537,66.957,68.855,55.6,152.49602
52.257,28.212,44.041,48.212,62.372,35.118,73.2,75.476,56.177,45.712,65.811,36.695,65.296,70.729,42.021,53.416,54.637,38.607,56.661,67.32,152.45266
28.43,39.143,44.72,59.923,64.768,39.2,58.906,62.67,53.088,41.797,59.347,36.601,44.108,61.767,56.374,43.939,53.079,35.315,57.932,52.44,146.86816
46.98,54.144,59.667,42.483,43.154,50.869,56.424,45.26,66.5,33.069,44.975,60.901,53.74,36.935,59.457,55.544,37.696,36.959,50.91,35.277,155.9598
52.859,43.185,45.854,40.874,66.642,53.931,49.912,57.392,53.047,51.966,47.143,36.288,49.671,56.084,53.908,39.703,40.423,53.612,58.618,65.005,149.94762
40.636,59.94,25.576,29.734,57.454,67.413,69.982,71.003,72.018,43.083,71.064,49.595,57.236,27.625,66.397,46.778,54.512,81.886,29.562,49.014,151.65676
51.696,55.433,36.41,33.194,59.806,46.689,58.927,41.475,51.87,61.303,65.891,58.997,39.384,53.165,41.148,42.794,61.117,55.242,44.808,49.32,156.206
43.585,48.037,50.184,44.375,40.124,38.894,42.873,40.898,55.444,56.043,59.33,50.823,57.335,50.682,52.569,63.967,56.712,43.131,43.824,52.257,143.22868
46.556,22.326,49.207,55.732,53.163,22.706,59.289,58.134,43.976,32.546,68.667,45.967,63.631,54.875,40.706,48.357,64.746,37.969,53.758,66.973,144.18688
26.146,48.652,59.479,57.439,53.352,35.607,33.063,51.135,51.649,51.601,41.736,35.774,57.361,60.459,25.773,57.913,59.797,27.123,47.073,51.929,143.78706
24.325,48.724,42.684,59.453,51.927,26.712,54.214,71.064,48.84,41.485,58.862,46.111,35.645,76.422,30.485,42.632,56.254,43.082,64.529,40.761,153.97228
43.169,50.838,51.32,52.288,32.924,26.61,61.202,53.483,40.589,62.305,60.535,70.989,39.182,74.55,43.353,43.009,39.758,36.828,65.063,46.548,151.9225
73.405,30.85,49.492,53.714,47.442,45.227,43.061,37.819,49.99,51.152,55.39,50.177,38.332,48.793,28.807,60.131,74.306,57.866,50.485,53.892,144.61964
36.414,40.457,56.15,40.68,44.552,50.902,56.592,58.715,63.55,38.341,55.334,51.983,52.187,44.245,51.555,50.56,57.796,35.918,41.536,45.804,149.8474
39.511,37.022,54.084,66.731,42.674,39.299,49.336,54.716,44.451,53.052,49.771,45.693,29.668,58.896,30.441,32.822,72.689,42.023,59.612,55.504,150.60574
69.623,28.57,27.155,49.903,62.701,60.574,69.505,37.858,78.722,38.112,73.625,50.141,54.191,46.958,59.444,54.242,62.164,68.326,49.827,61.619,158.4419
57.056,51.246,66.12,55.165,57.417,11.443,49.228,39.222,42.604,43.474,57.759,41.544,70.249,44.583,50.096,53.788,66.091,31.42,46.64,40.497,133.3414
53.017,33.818,44.476,57.512,68.888,59.382,58.094,36.839,51.449,31.001,57.298,44.31,49.013,45.833,61.229,59.659,78.175,58.094,51.827,50.066,152.50936
39.207,48.856,47.611,48.663,51.941,32.401,58.201,61.086,38.396,50.274,59.959,52.647,46.12,52.216,62.002,26.606,43.4,57.026,67.331,40.689,145.71264
34.157,44.618,52.153,35.277,59.572,38.528,36.605,75.123,60.31,61.343,53.213,25.453,57.127,78.37,27.288,56.817,53.495,37.255,47.32,55.228,148.11926
30.044,53.434,58.889,26.751,62.221,54.9,48.439,64.659,42.816,48.56,50.407,49.507,68.44,53.082,42.594,49.861,45.215,47.447,50.056,52.096,150.50364
31.448,51.697,49.314,25.895,50.183,34.424,61.9,55.514,53.409,28.579,68.257,56.239,58.267,33.857,59.392,41.663,45.045,49.02,44.008,46.996,142.9079
28.557,43.339,48.598,37.088,44.09,48.398,48.406,54.793,69.388,54.401,50.748,53.113,52.111,51.062,46.682,50.149,58.154,32.929,28.507,52.604,148.15824
40.611,51.214,65.093,46.025,45.011,45.939,64.446,56.037,43.311,13.846,51.225,48.531,53.321,15.534,78.578,58.124,46.83,48,50.741,56.774,144.07662
60.487,62.451,22.744,23.977,61.77,62.968,62.765,66.166,53.143,53.095,43.927,52.741,45.728,53.464,71.074,48.202,33.88,53.635,63.999,37.109,148.68564
67.967,41.381,45.461,34.468,69.482,56.184,54.722,66.645,47.822,35.525,43.533,42.669,41.02,51.534,51.919,40.222,47.082,67.741,72.703,43.078,153.17942
39.147,64.867,43.382,40.624,48.909,62.79,63.942,61.418,55.089,34.278,57.635,60.204,48.2,49.011,70.323,27.596,25.002,64.365,62.856,41.592,144.5508
54.372,36.903,33.887,63.877,46.61,40.79,37.66,39.829,58.062,70.901,53.182,41.514,26.948,63.873,23.763,46.088,70.47,46.78,55.732,52.302,140.99272
49.099,43.889,32.612,52.11,73.508,53.741,70.584,66.113,46.987,47.237,58.57,47.569,43.68,59.26,57.927,40.439,44.868,61.75,67.377,47.91,156.65762
36.495,50.804,42.511,39.962,25.098,45.474,39.084,52.811,57.432,63.942,51.456,47.323,32.544,54.438,49.049,40.451,44.461,22.695,58.201,59.231,152.5559
32.106,51.927,64.7,40.81,42.993,54.05,28.28,58.073,74.42,55.593,53.253,23.794,67.963,56.081,40.43,48.846,60.375,41.861,27.958,56.34,144.6386
41.207,35.45,34.966,62.95,50.128,53.446,53.712,56.444,55.912,73.145,59.228,61.541,38.144,66.362,46.724,42.836,65.503,46.607,44.186,46.956,160.33308
30.879,37.96,45.165,45.67,58.504,40.344,59.357,66.728,57.655,37.418,42.822,55.306,53.367,73.259,52.772,33.676,30.835,30.916,66.46,42.667,154.15682
52.798,36.867,45.153,53.831,49.948,55.316,42.418,42.969,57.199,50.161,56.98,29.671,39.374,35.162,50.588,41.083,77.258,58.417,49.197,59.681,147.0128
68.625,38.423,56.441,28.765,51.025,59.229,60.858,60.982,61.255,33.871,58.727,68.235,79.563,41.65,62.458,53.075,54.187,61.817,33.601,39.628,160.2067
30.99,50.421,55.922,60.646,46.387,36.48,52.616,42.317,40.496,40.698,39.571,43.659,41.203,50.49,53.451,48.591,56.971,33.687,54.218,45.443,147.82978
53.093,42.835,38.791,43.642,39.944,69.381,54.83,39.034,58.228,51.992,53.776,56.022,49.867,22.592,72.08,39.744,53.918,57.023,45.982,46.936,150.93578
43.286,22.882,36.123,48.608,76.68,61.444,64.747,67.72,57.609,37.863,53.061,42.527,48.127,51.441,54.791,52.599,64.051,57.551,47.19,55.708,150.45356
37.163,52.704,37.327,50.594,69.469,40.769,76.41,57.252,35.225,38.326,53.885,68.214,27.861,53.075,76.37,28.516,42.864,52.336,68.86,26.002,145.87942
35.789,44.279,38.751,40.408,49.145,46.528,63.639,60.564,61.584,42.602,71.833,34.425,53.463,55.512,46.067,35.78,55.543,45.383,57.481,48.529,148.94118
42.911,38.342,33.034,38.22,59.664,27.277,63.08,63.185,49.525,22.311,72.877,40.085,41.423,59.405,56.112,44.506,46.209,39.406,65.859,47.335,149.1309
72.212,31.903,36.381,42.364,58.194,59.856,65.567,40.994,73.961,45.104,66.787,46.048,58.127,47.155,58.063,57.774,57.886,63.077,49.607,69.401,159.55498
30.583,37.128,41.662,50.412,53.042,49.977,61.477,48.976,50.69,33.478,49.869,58.968,37.89,36.967,75.458,32.771,56.086,40.865,52.714,49.54,157.82368
43.591,40.378,64.837,55.96,63.997,45.214,48.704,56.378,46.537,41.679,36.846,37.424,41.451,77.089,61.295,35.578,45.485,47.276,62.195,36.431,154.6401
55.038,51.049,62.847,46.391,39.715,58.355,50.619,47.395,52.882,28.877,45.705,47.12,37.397,20.395,70.423,50.64,53.788,60.654,52.236,53.263,157.33412
37.179,48.823,46.404,48.845,52.444,38.96,50.503,53.758,48.961,56.851,66.685,49.171,51.477,54.937,46.127,38.181,60.579,46.534,51.773,48.551,152.3692
54.611,51.548,64.869,34.478,39.506,62.863,27.374,63.199,63.438,45.863,48.118,44.461,69.771,54.963,51.582,44.737,42.835,51.417,45.138,47.891,149.50986
65.171,53.803,55.377,46.231,63.613,53.927,54.459,34.866,53.809,66.524,47.319,46.393,59.764,50.942,59.359,62.646,59.724,41.952,40.602,58.434,154.226
25.192,54.88,72.61,69.385,36.906,27.172,24.696,44.06,41.651,52.896,42.454,37.781,33.408,61.057,34.651,34.361,72.419,30.673,51.593,37.174,155.58126
44.602,53.225,60.922,45.35,42.368,42.43,28.549,28.064,55.214,47.409,40.078,36.092,44.564,47.722,52.386,64.91,62.155,32.931,52.77,46.054,152.80706
53.809,43.5,50.941,38.868,49.288,53.176,44.391,44.482,53.58,54.25,41.553,45.579,41.742,42.247,37.774,49.856,59.166,53.215,57.203,57.082,166.35288
44.354,47.953,50.924,36.131,51.055,47.495,47.475,73.343,49.495,64.818,41.643,48.352,66.353,60.87,52.626,44.226,39.846,34.945,55.983,59.066,154.83198
43.134,53.499,57.65,55.922,44.246,34.889,55.871,59.716,51.592,44.333,55.867,45.705,40.959,61.695,27.637,65.527,61.485,34.365,46.071,40.782,147.00536
25.044,41.197,39.254,51.626,57.348,38.309,44.997,65.803,49.68,68.897,49.446,45.624,45.907,87.899,34.078,47.485,54.525,28.17,54.363,46.965,162.62134
40.882,38.477,47.618,37.903,44.502,55.352,58.378,47.6,59.243,42.982,44.072,40.63,56.452,17.304,70.558,58.807,58.46,27.346,25.308,68.133,144.00456
62.098,42.175,21.488,40.429,46.24,57.336,62.348,50.108,55.537,78.254,46.886,50.826,37.567,55.333,54.437,50.018,55.895,56.746,57.311,60.062,145.18108
70.473,53.283,57.013,41.062,43.33,43.161,50.507,61.076,35.076,31.761,36.015,49.39,52.702,28.737,58.119,62.586,53.242,47.125,53.069,31.68,149.49038
45.46,43.128,43.52,19.704,56.653,62.562,64.704,63.944,52.702,46.674,43.232,45.22,43.03,46.864,82.631,36.584,26.599,49.271,72.393,45.649,153.8551
51.655,60.709,60.821,51.056,54.921,49.34,56.669,44.445,49.417,43.746,52.292,35.087,38.32,33.006,53.772,43.297,67.73,68.679,60.46,52.953,145.88284
46.816,47.35,48.812,53.124,52.531,35.422,54.887,47.778,32.37,37.023,46.451,37.747,28.37,55.491,58.59,45.076,63.084,49.562,77.758,53.897,156.82814
61.097,37.053,35.496,43.621,57.195,54.52,79.657,64.459,58.882,27.49,57.267,66.975,63.938,44.74,69.635,46.342,38.099,64.307,56.939,49.812,156.86106
55.146,57.414,80.15,55.537,30.847,52.772,50.149,39.126,45.592,46.749,37,50.371,52.224,35.615,66.017,49.957,43.13,38.6,52.482,63.224,149.6514
54.339,60.574,50.274,46.71,57.699,56.729,48.251,56.919,42.893,54.707,57.344,45.026,44.359,46.766,36.724,42.207,64.901,64.002,52.89,47.738,139.5499
36.735,51.842,52.984,35.917,49.754,50.029,62.199,54.622,47.066,51.943,49.11,20.669,47.474,32.039,77.462,40.7,52.62,46.263,66.741,65.399,148.20976
45.06,34.001,46.724,37.249,73.023,45.683,52.375,76.391,50.868,43.224,53.607,38.964,49.494,81.011,42.622,40.12,46.78,46.568,67.674,50.25,163.62998
40.243,60.542,67.064,28.56,48.399,66.768,33.202,63.93,57.935,53.174,39.263,33.271,73.074,41.977,58.553,43.861,36.318,41.862,49.762,43.819,150.28992
51.572,43.111,47.409,54.944,31.778,32.075,64.581,33.73,43.069,43.87,50.107,68.867,45.673,43.313,62.942,50.125,43.087,39.97,58.814,42.625,144.4129
47.47,55.275,45.333,37.921,23.483,53.28,45.992,50.393,52.034,40.48,45.629,61.76,39.62,24.881,72.552,51.155,54.412,43.213,43.194,40.558,146.0135
52.604,63.829,33.541,48.912,69.089,62.241,46.593,32.197,60.107,49.443,60.418,57.689,42.631,52.468,45.071,56.012,61.553,67.187,44.766,34.595,147.44464
51.402,53.34,58.569,31.322,65.3,50.781,62.234,71.386,42.656,34.551,49.706,46.764,56.238,50.3,61.216,37.231,40.711,55.988,68.226,48.02,150.05906
65.598,36.597,25.298,42.29,69.661,47.353,76.56,53.679,37.915,26.723,52.737,62.188,51.009,48.948,70.276,51.542,51.43,63.33,71.03,30.151,159.54898
68.158,46.941,43.688,34.981,41.025,40.618,53.282,58.111,55.013,50.289,62.53,61.277,52.465,41.802,52.481,43.637,34.809,50.278,46.229,49.567,152.5839
61.544,56.034,55.663,28.373,51.035,63.256,52.879,64.022,47.546,26.76,50.516,66.331,51.306,49.664,56.27,41.673,33.837,60.97,55.997,24.771,142.31862
24.795,57.154,60.961,64.783,36.446,27.544,60.608,40.488,45.866,46.883,58.032,49.242,43.574,48.622,54.744,51.256,59.469,28.724,40.967,46.382,142.4482
33.15,32.894,26.495,55.248,55.469,42.585,66.796,68.165,57.871,61.737,67.804,49.972,36.6,65.309,51.509,34.232,50.73,54.921,62.595,54.861,149.23786
50.231,32.428,47.391,63.177,39.038,38.917,36.426,34.571,57.909,68.395,38.455,42.733,31.383,51.523,47.769,56.053,64.413,25.726,55.789,71.955,149.07606
55.765,50.204,67.723,53.56,47.743,54.23,37.825,40.505,39.453,31.143,44.435,43.469,44.913,44.941,59.057,56.886,63.128,55.036,50.815,50.621,149.47874
50.124,33.943,34.04,33.522,67.059,60.119,53.908,66.078,47.77,37.484,59.93,45.88,51.26,54.887,62.388,45.918,58.271,58.091,56.542,46.782,154.14278
48.465,50.578,31.893,30.874,34.573,39.825,46.481,46.899,44.268,49.27,61.143,57.042,43.98,30.712,47.424,43.839,52.966,49.316,45.6,50.863,152.34678
27.654,62.117,59.423,53.947,43.873,50.934,35.395,32.545,46.854,66.064,42.644,42.068,31.113,47.248,54.344,36.925,72.09,49.927,46.249,42.814,152.48836
47.39,43.16,28.936,35.227,52.985,49.306,67.265,56.681,51.725,35.013,62.302,58.793,51.928,43.913,66.586,40.106,44.151,59.87,51.263,46.337,156.80872
44.952,34.379,40.566,48.799,66.954,51.826,64.51,71.455,57.917,35.726,62.206,49.964,46.011,75.485,50.916,41.889,42.865,41.205,67.376,45.422,155.2088
38.681,47.281,65.833,50.198,39.668,35.64,35.811,41.858,37.414,48.357,43.197,48.558,48.468,56.325,62.139,48.266,56.62,27.104,54.613,36.881,157.808
42.198,49.823,56.529,50.482,60.397,39.707,43.605,35.975,37.546,52.654,51.055,50.774,61.725,46.28,61.932,56.161,65.971,40.092,40.466,44.178,156.4053
30.526,40.369,48.032,45.591,55.281,52.341,69.744,49.483,61.185,31.222,56.193,54.97,43.337,44.12,63.213,36.499,46.92,31.992,52.497,54.924,162.2241
21.679,48.365,51.576,48.429,41.554,42.004,40.718,44.614,76.336,39.323,59.603,49.16,47.216,60.7,40.574,63.368,58.788,27.973,31.762,46.769,155.36752
52.404,57.757,47.119,37.304,54.967,53.431,59.276,64.728,48.729,59.011,55.65,52.879,54.562,53.139,40.412,46.925,56.126,63.964,45.238,34.037,146.96058
56.964,43.009,36.512,37.412,33.522,49.969,76.512,43.728,61.227,27.222,60.423,57.876,39.402,12.185,86.169,38.605,48.469,64.027,50.712,53.639,148.52748
46.378,35.085,32.967,35.348,53.369,58.139,59.376,64.872,71.366,45.589,51.708,50.958,44.143,38.645,59.426,40.947,46.338,68.699,47.961,51.387,155.8495
31.867,39.706,40.501,52.232,47.936,39.076,50.597,53.649,45.081,56.351,58.864,54.717,44.473,70.41,45.729,32.698,45.543,41.974,64.582,51.605,161.94954
48.281,43.013,47.961,38.354,70.771,61.786,61.078,65.415,49.579,38.849,58.407,45.986,56.428,47.141,54.026,38.821,51.493,64.368,69.016,50.692,149.42632
43.604,52.79,49.35,36.691,51.736,43.187,61.121,63.557,29.722,48.844,32.538,52.491,53.069,57.569,66.095,44.111,43.752,37.607,69.073,44.22,159.09288
36.219,41.568,63.825,48.407,31.725,48.313,42.002,54.353,54.978,65.755,53.662,46.803,48.406,53.117,52.751,46.931,60.831,26.354,34.695,63.045,148.6316
80.381,42.935,34.236,48.253,58.698,51.873,70.914,52.756,43.431,27.748,65.373,67.514,42.234,27.474,65.659,61.14,62.691,79.359,47.439,43.476,147.84288
31.931,55.459,45.98,41.501,50.789,46.547,56.372,51.418,53.826,40.24,55.071,64.611,52.545,46.963,67.707,24.345,37.989,55.869,56.536,32.403,141.52766
62.362,17.224,32.597,43.667,72.622,57.538,58.535,74.612,54.408,44.925,41.496,42.939,37.006,73.474,41.549,45.422,45.735,57.298,68.134,49.341,145.19986
27.434,52.862,52.849,57.23,59.125,23.211,64.107,64.476,27.336,38.598,49.202,43.033,26.902,64.741,41.58,32.517,61.662,52.998,73.051,36.686,145.5258
43.388,46.377,39.88,51.048,55.128,41.108,67.919,60.463,51.671,31.446,63.977,41.256,37.021,51.753,55.789,39.353,51.204,48.851,72.79,52.434,154.98958
47.277,45.515,32.557,50.115,57.045,48.814,81.681,57.454,46.827,29.522,47.418,51.131,30.397,54.195,75.704,51.11,42.705,48.865,70.842,44.397,157.66654
46.605,46.527,41.719,23.101,31.34,38.013,63.236,59.684,46.76,48.564,58.155,52.976,33.826,38.966,56.413,29.114,39.686,56.276,58.915,48.701,159.4059
54.57,64.035,46.2,25.468,54.474,37.414,50.668,52.168,36.108,17.302,63.264,56.118,57.52,28.698,65.909,60.271,43.68,61.503,49.223,40.343,145.80022
44.479,56.418,58.299,56.961,61.044,42.727,42.287,56.37,42.033,65.054,44.568,51.519,36.78,66.27,37.93,47.836,57.435,44.918,58.284,34.957,142.383
29.861,46.172,49.974,70.013,42.092,36.02,30.515,48.815,49.316,75.905,46.136,42.454,27.518,70.451,35.179,52.987,68.719,20.352,50.982,54.492,147.02424
48.505,44.868,50.367,48.176,70.538,51.829,41.781,43.279,51.951,43.639,74.99,31.792,42.865,56.041,39.392,57.689,82.941,63.441,35.567,59.304,156.6634
62.753,36.424,56.159,31.61,50.551,42.077,55.144,73.754,56.794,44.857,34.865,43.751,44.643,61.003,47.433,37.835,39.909,55.54,64.133,48.712,155.50574
64.076,45.717,55.817,24.052,53.821,62.596,65.486,64.459,47.519,32.598,40.1,56.888,59.185,41.585,72.119,35.847,30.603,61.007,61.453,44.379,147.42672
66.077,47.543,49.594,50.269,46.73,42.479,58.088,41.514,42.805,35.818,53.162,62.017,34.205,36.952,62.327,39.377,55.27,60.225,62.423,42.234,152.32402
61.732,53.084,51.247,33.373,47.002,64.933,52.135,53.016,58.052,29.635,49.629,59.286,54.542,39.781,73.39,48.656,32.114,71.984,57.451,46.1,150.98152
52.521,53.302,28.342,31.775,61.22,52.514,67.859,55.537,53.694,49.72,54.544,51.371,56.035,60.42,48.507,41.523,50.645,62.428,60.736,33.381,149.41644
75.105,27.805,36.935,75.272,50.227,24.223,60.457,33.332,59.196,36.645,65.918,52.48,48.728,57.308,41.964,78.673,81.295,44.271,47.581,47.432,161.46906
65.706,48.288,28.474,42.175,61.746,52.815,68.258,57.453,47.028,24.97,68.431,60.063,55.283,33.529,64.014,56.46,54.958,66.42,55.415,36.917,145.467
19.882,36.921,48.359,74.016,44.599,32.534,42.244,46.755,60.171,48.306,49.861,43.82,37.064,58.134,43.537,44.803,74.429,30.025,51.217,54.341,142.81458
